player_id,player_name,ppg,fantasy_stdev,projected_ppg,last_3_avg,boom_weeks,bust_weeks,low_floor_weeks,momentum,availability_score,weekly_consistency_score,efficiency_ratio,pos_QB,pos_RB,pos_TE,pos_WR,cluster,performance_score,adjusted_score,ranked_score,draft_tier
4040761,Devin Singletary,5.483333333333333,5.916822447799822,7.020833333333333,6.885833333333333,0.0,9.0,4.0,-16.83,0.7058823529411765,0.9267361631533017,0.7810089020771513,False,True,False,False,7,2.171859078724677,2.606230894469612,185.0,13
4045163,Miles Sanders,3.409090909090909,3.761503567844791,5.020909090909091,4.177272727272727,0.0,9.0,6.0,-8.449999999999996,0.6470588235294118,0.9063106940090444,0.6789788158609451,False,True,False,False,5,2.28646587531972,2.7437590503836637,178.0,12
4047365,Josh Jacobs,16.558823529411764,7.613561816220564,15.460588235294116,15.418627450980392,8.0,3.0,2.0,19.38333333333333,1.0,2.174911549825927,1.0710345089982118,False,True,False,False,4,8.334625493096754,10.001550591716104,9.0,1
4047646,A.J. Brown,12.758823529411766,9.28466873557758,12.491176470588234,12.763725490196078,5.0,5.0,4.0,-0.0833333333333321,1.0,1.37418187904989,1.0214268895691077,False,False,False,True,1,5.873697241914485,7.048436690297382,52.0,4
4047650,DK Metcalf,10.405882352941177,7.837368068126831,11.990588235294116,11.066666666666666,2.0,5.0,3.0,-11.233333333333322,1.0,1.3277266376272454,0.867837519623234,False,False,False,True,1,3.9329760133587226,4.719571216030467,108.0,8
4048244,Alexander Mattison,7.978571428571429,6.010526480386603,8.132857142857143,8.075,0.0,6.0,3.0,-1.3500000000000032,0.8235294117647058,1.3274330384546011,0.9810293342701564,False,True,False,False,7,3.725358803300421,4.470430563960504,117.0,8
4239993,Tee Higgins,12.51764705882353,12.631074543270143,9.532352941176471,9.394117647058822,2.0,9.0,6.0,53.1,1.0,0.9910199655573207,1.3131749460043196,False,False,False,True,1,10.679944281990055,12.815933138388067,1.0,1
4239996,Travis Etienne Jr.,7.129411764705883,4.987705472695129,10.88529411764706,8.451960784313727,1.0,8.0,4.0,-22.483333333333334,1.0,1.4293971052892729,0.6549581194271819,False,True,False,False,7,2.277763093704083,2.7333157124448992,179.0,12
4240021,Cam Akers,9.04,3.3849667649771686,9.292,8.72,0.0,2.0,0.0,1.6000000000000003,0.2941176470588235,2.670631834124072,0.9728798966853208,False,True,False,False,6,3.452236012985944,4.142683215583133,130.0,9
4240391,Tommy DeVito,10.76,0.0,15.24,10.0,0.0,0.0,0.0,0.7599999999999998,0.0588235294117647,0.0,0.7060367454068242,True,False,False,False,6,3.4113509340744175,2.729080747259534,180.0,12
4240472,Noah Gray,8.35,2.4748737341529163,7.359999999999999,8.68,0.0,1.0,0.0,-0.6600000000000001,0.1176470588235294,3.373909498804384,1.1345108695652175,False,False,True,False,6,2.8937219237587315,2.8937219237587315,173.0,12
4241372,Hollywood Brown,0.0,0.0,0.0,0.759090909090909,0.0,10.0,10.0,-8.35,0.6470588235294118,0.0,0.0,False,False,False,True,5,1.1869227029654836,1.4243072435585804,222.0,15
4241389,CeeDee Lamb,15.494117647058824,9.755028869013875,16.315882352941177,15.139215686274513,4.0,3.0,2.0,6.033333333333331,1.0,1.5883210449817058,0.9496340628041968,False,False,False,True,4,6.843230272400692,8.21187632688083,32.0,3
4241401,Trey Sermon,3.733333333333334,1.8929694486000916,8.673333333333334,7.333333333333335,0.0,3.0,1.0,-10.800000000000002,0.1764705882352941,1.9722100301693972,0.4304381245196003,False,True,False,False,2,1.5829171083203983,1.8995005299844778,207.0,14
4241416,Chuba Hubbard,14.211764705882352,9.943772068042213,13.147647058823528,13.164705882352942,6.0,4.0,3.0,17.8,1.0,1.4292126376827188,1.08093597601897,False,True,False,False,1,7.7070943935275205,9.248513272233025,15.0,1
